Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
-46.25,-0.5,-130,0.1298828,-0.01855469,1.162598,0.2700195,-0.005859375,-0.5732422
-60.4375,-1.1875,-133.875,0.1147461,0.06152344,0.8276367,0.2700195,-0.005859375,-0.5732422
-59.75,4.4375,-133,0.09960938,0.08154297,0.9648438,0.2700195,-0.005859375,-0.5732422
-60.25,9,-132.4375,0.1347656,0.1005859,0.9477539,0.2700195,-0.005859375,-0.5732422
-63.1875,2.3125,-127.3125,0.1118164,0.04492188,0.7988281,0.2700195,-0.005859375,-0.5732422
-62.875,-4.625,-117.4375,0.1147461,0.00390625,0.8598633,0.2700195,0.002929688,-0.581543
-63.875,-10.375,-107.3125,0.1137695,-0.0009765625,0.875,0.2700195,0.002929688,-0.581543
-64.375,-14.25,-100.6875,0.1298828,0.02978516,0.9506836,0.2700195,0.002929688,-0.581543
-65.25,-14.75,-99.25,0.1337891,0.02392578,0.9267578,0.2597656,-0.0004882813,-0.5830078
-67.4375,-17.8125,-99.1875,0.1289063,0.01464844,0.9448242,0.2597656,-0.0004882813,-0.5830078
-67.5625,-16.875,-97.125,0.140625,-0.002929688,1.000977,0.2597656,-0.0004882813,-0.5830078
-66.875,-15,-99.3125,0.140625,-0.03466797,1.024902,0.2631836,0.006347656,-0.581543
-66.375,-12.75,-101.375,0.1367188,-0.03955078,1.022949,0.2631836,0.006347656,-0.581543
-68.25,-12.9375,-102.125,0.140625,-0.03564453,0.9985352,0.2631836,0.006347656,-0.581543
-70.3125,-12.75,-103.125,0.1376953,-0.01855469,1.007813,0.2631836,0.006347656,-0.581543
-71.9375,-13.0625,-108.125,0.1196289,-0.01660156,0.9985352,0.2680664,0.015625,-0.5874023
-75,-13.125,-112.625,0.08496094,0.0009765625,0.987793,0.2680664,0.015625,-0.5874023
-77.75,-14,-118.6875,0.07763672,0.02294922,1.033691,0.2680664,0.015625,-0.5874023
-81.875,-12.125,-125.3125,0.06689453,0.06396484,1.017578,0.2597656,0.01757813,-0.5678711
-87.125,-10,-133.0625,0.06152344,0.07666016,1.027832,0.2597656,0.01757813,-0.5678711
-92.3125,-8.6875,-139.4375,0.06689453,0.06591797,1.014648,0.2597656,0.01757813,-0.5678711
-97.9375,-5.5625,-144.25,0.06054688,0.04492188,1.023926,0.2666016,0.02832031,-0.5732422
-104.125,-5.0625,-147.4375,0.06152344,0.04589844,1.040527,0.2666016,0.02832031,-0.5732422
-109.3125,-1.8125,-152.4375,0.06884766,0.07275391,1.068848,0.2666016,0.02832031,-0.5732422
-114.875,2.9375,-159,0.08789063,0.1235352,1.022949,0.2666016,0.02832031,-0.5732422
-122.75,4.6875,-167.3125,0.1147461,0.1015625,0.956543,0.2607422,0.03857422,-0.5703125
-129.8125,6.25,-172.4375,0.112793,0.08056641,0.9487305,0.2607422,0.03857422,-0.5703125
-134.1875,10.25,-175.9375,0.1206055,-0.008789063,0.9897461,0.2607422,0.03857422,-0.5703125
-136.1875,12.4375,-177.3125,0.1166992,-0.05664063,0.9799805,0.262207,0.04101563,-0.5620117
-135.0625,14.875,-174.5,0.1098633,-0.09667969,1.016602,0.262207,0.04101563,-0.5620117
-132.0625,14.125,-169.75,0.1005859,-0.1787109,0.9975586,0.262207,0.04101563,-0.5620117
-126.125,16.8125,-162.0625,0.1015625,-0.21875,1.023926,0.2583008,0.05273438,-0.5595703
-120.6875,16.8125,-155.3125,0.07666016,-0.2128906,1.024902,0.2583008,0.05273438,-0.5595703
-116.375,16.4375,-148.6875,0.07080078,-0.2358398,1.022949,0.2583008,0.05273438,-0.5595703
-112.75,17.625,-143.4375,0.07763672,-0.2685547,0.9946289,0.2583008,0.05273438,-0.5595703
-108.0625,19.5,-140.3125,0.06591797,-0.2836914,1.000977,0.2583008,0.05273438,-0.5595703
-109.125,18.6875,-138.0625,0.08251953,-0.3237305,0.9418945,0.2583008,0.05273438,-0.5595703
-106.375,19.8125,-136.9375,0.08398438,-0.3388672,1.038574,0.2583008,0.05273438,-0.5595703
-103.75,23.6875,-137.625,0.07666016,-0.324707,1.008789,0.2607422,0.06298828,-0.5537109
-99.125,30.5625,-140.375,0.07568359,-0.3237305,1.069824,0.2607422,0.06298828,-0.5537109
-96.875,34.125,-143.1875,0.06884766,-0.3007813,0.987793,0.2607422,0.06298828,-0.5537109
-92.8125,36.5,-144.125,0.046875,-0.3598633,1.069824,0.2563477,0.07373047,-0.5551758
-92.8125,36.5,-146.1875,0.03857422,-0.3217773,0.9975586,0.2563477,0.07373047,-0.5551758
-91.8125,36.3125,-150.125,0.03564453,-0.284668,1.024902,0.2563477,0.07373047,-0.5551758
-93.6875,37.125,-155.9375,0.05175781,-0.2285156,1.017578,0.2529297,0.08984375,-0.5551758
-95.625,34.875,-162.5625,0.07861328,-0.1987305,0.9506836,0.2529297,0.08984375,-0.5551758
-99.125,32.9375,-169,0.08056641,-0.2109375,0.9487305,0.2529297,0.08984375,-0.5551758
-101.4375,31.625,-174.6875,0.08154297,-0.2456055,0.9589844,0.2529297,0.08984375,-0.5551758
-103.875,32.625,-178.5,0.09375,-0.2666016,0.9609375,0.2529297,0.08984375,-0.5605469
-104.6875,34.1875,-181.6875,0.105957,-0.2749023,0.9785156,0.2529297,0.08984375,-0.5605469
-103.6875,35,-182.4375,0.1347656,-0.2807617,0.9755859,0.2529297,0.08984375,-0.5605469
-100.5625,38.625,-181.5,0.1396484,-0.3017578,0.949707,0.2548828,0.09912109,-0.5581055
-96.5,41.8125,-178.375,0.1347656,-0.3217773,0.9799805,0.2548828,0.09912109,-0.5581055
-91.25,44.8125,-174.625,0.1386719,-0.2919922,0.9716797,0.2548828,0.09912109,-0.5581055
-83.9375,49.8125,-170.5625,0.1298828,-0.2929688,0.9487305,0.2563477,0.1000977,-0.5566406
-77.6875,51.875,-166.125,0.1088867,-0.3208008,0.9477539,0.2563477,0.1000977,-0.5566406
-70.75,56.4375,-160.75,0.09667969,-0.3359375,0.9208984,0.2563477,0.1000977,-0.5566406
-63.75,56.1875,-155.75,0.09667969,-0.2685547,0.8886719,0.2563477,0.1000977,-0.5566406
-53.625,54.4375,-151,0.08496094,-0.2456055,0.8916016,0.2573242,0.1074219,-0.5498047
-42.375,51.375,-143.75,0.05957031,-0.2626953,0.8808594,0.2573242,0.1074219,-0.5498047
-30.5625,47.8125,-133.125,0.05664063,-0.3359375,0.8989258,0.2573242,0.1074219,-0.5498047
-18.375,45.0625,-118.875,0.02685547,-0.3676758,0.9199219,0.2631836,0.1108398,-0.5537109
-7,43.1875,-104.1875,0.004882813,-0.4448242,0.9755859,0.2631836,0.1108398,-0.5537109
4.375,45.75,-93.6875,-0.01464844,-0.46875,1.011719,0.2631836,0.1108398,-0.5537109
12.5,49,-81.8125,-0.04052734,-0.4648438,1.018555,0.2607422,0.105957,-0.5522461
21.5,52,-73.75,-0.06689453,-0.4257813,1.026855,0.2607422,0.105957,-0.5522461
28.3125,54.875,-67.375,-0.07275391,-0.4145508,1.027832,0.2607422,0.105957,-0.5522461
36.125,56.625,-62.625,-0.1005859,-0.3989258,1.017578,0.2607422,0.105957,-0.5522461
41.8125,56.1875,-58.625,-0.1147461,-0.3808594,1.001953,0.2607422,0.105957,-0.5522461
46.1875,53.4375,-52.5625,-0.1298828,-0.3828125,0.9785156,0.2607422,0.105957,-0.5522461
47.8125,47.25,-45.875,-0.1279297,-0.3837891,0.9609375,0.2607422,0.105957,-0.5522461
47.8125,42,-40.5,-0.1025391,-0.315918,0.9189453,0.2714844,0.09912109,-0.5483398
46.1875,35.0625,-36.1875,-0.09277344,-0.2817383,0.9018555,0.2714844,0.09912109,-0.5483398
45.125,29.5625,-31.875,-0.06982422,-0.2568359,0.9125977,0.2714844,0.09912109,-0.5483398
42.4375,24.625,-28.8125,-0.05078125,-0.2446289,0.8989258,0.2749023,0.09228516,-0.5424805
38.6875,19.1875,-27.25,-0.04882813,-0.2255859,0.9199219,0.2749023,0.09228516,-0.5424805
35.0625,16,-27.5625,-0.03759766,-0.190918,0.9477539,0.2749023,0.09228516,-0.5424805
31.5625,13.5,-26.875,-0.02099609,-0.1645508,0.9399414,0.2680664,0.1000977,-0.5424805
28.3125,10.5625,-25.5625,-0.01464844,-0.1767578,0.9287109,0.2680664,0.1000977,-0.5424805
24.8125,6.625,-23.5625,0.01171875,-0.1806641,0.9125977,0.2680664,0.1000977,-0.5424805
20.75,3.875,-20.125,0.02099609,-0.1918945,0.9057617,0.2680664,0.1000977,-0.5424805
16.3125,0.1875,-15.875,0.02880859,-0.1967773,0.9116211,0.265625,0.09228516,-0.5439453
11.75,-2.625,-12.1875,0.04589844,-0.2275391,0.902832,0.265625,0.09228516,-0.5439453
8.75,-4.3125,-8.3125,0.06152344,-0.2685547,0.9306641,0.265625,0.09228516,-0.5439453
6.75,-6.5,-5.4375,0.07080078,-0.2739258,0.9555664,0.2714844,0.08886719,-0.546875
5.8125,-6.5,-5.625,0.08251953,-0.2529297,0.9755859,0.2714844,0.08886719,-0.546875
3.875,-5.8125,-7.375,0.09277344,-0.2485352,0.9936523,0.2714844,0.08886719,-0.546875
3.75,-4.375,-10.8125,0.1088867,-0.2646484,0.980957,0.269043,0.08740234,-0.5537109
5.25,-2.5625,-14.5,0.1098633,-0.277832,0.9628906,0.269043,0.08740234,-0.5537109
7.875,-2.625,-18.3125,0.1035156,-0.3007813,1,0.269043,0.08740234,-0.5537109
11.4375,0.125,-22.25,0.09960938,-0.3007813,1.026855,0.269043,0.08740234,-0.5537109
15.9375,1.875,-25.8125,0.08789063,-0.2958984,1.032715,0.269043,0.08496094,-0.5498047
19.8125,3.1875,-28.4375,0.09277344,-0.3076172,1.019531,0.269043,0.08496094,-0.5498047
21.875,1.75,-29.3125,0.09667969,-0.3427734,0.987793,0.269043,0.08496094,-0.5498047
22.3125,1.4375,-28.5625,0.09960938,-0.3486328,0.9746094,0.2758789,0.08300781,-0.5522461
21.6875,2.25,-27.0625,0.1176758,-0.3457031,0.9736328,0.2758789,0.08300781,-0.5522461
20.3125,3.6875,-27.5625,0.1147461,-0.315918,0.9755859,0.2758789,0.08300781,-0.5522461
20.625,5.6875,-27.375,0.1069336,-0.2836914,0.9765625,0.262207,0.08300781,-0.5522461
20.875,7.1875,-27.25,0.09277344,-0.2788086,0.9716797,0.262207,0.08300781,-0.5522461
23.0625,8.6875,-26.5,0.08398438,-0.2749023,1.004883,0.262207,0.08300781,-0.5522461
24.9375,10.5,-23.9375,0.06591797,-0.2836914,1.011719,0.262207,0.08300781,-0.5522461
26.6875,12.75,-21.5,0.05761719,-0.2768555,1.009766,0.262207,0.08300781,-0.5522461
28.4375,14.9375,-19,0.04882813,-0.2797852,1.001953,0.262207,0.08300781,-0.5522461
28.1875,16.1875,-15.125,0.05957031,-0.2875977,0.9936523,0.262207,0.08300781,-0.5522461
28.8125,16.75,-10.4375,0.05957031,-0.2949219,0.9775391,0.2700195,0.07470703,-0.5581055
28.25,17.375,-5.125,0.06494141,-0.3115234,0.9785156,0.2700195,0.07470703,-0.5581055
27.6875,17.6875,0,0.05957031,-0.3178711,1.000977,0.2700195,0.07470703,-0.5581055
28,19.3125,4.1875,0.04980469,-0.3188477,0.9936523,0.2607422,0.078125,-0.5551758
28.6875,19.875,8.3125,0.04589844,-0.3085938,0.9956055,0.2607422,0.078125,-0.5551758
30.75,20.5625,11.0625,0.04492188,-0.3007813,1.004883,0.2607422,0.078125,-0.5551758
33.5625,22,12.75,0.04882813,-0.2939453,1.028809,0.2607422,0.078125,-0.5551758
37.5,24.625,12.6875,0.03759766,-0.277832,1.035645,0.2607422,0.078125,-0.5551758
41.125,25,12,0.03759766,-0.2817383,1.051758,0.2607422,0.078125,-0.5551758
44.25,26.9375,10,0.02490234,-0.2788086,1.063965,0.2607422,0.078125,-0.5551758
47.4375,28.375,7.3125,0.008789063,-0.2788086,1.034668,0.2758789,0.0703125,-0.5498047
49.375,28.9375,4.875,-0.002929688,-0.2607422,1.016602,0.2758789,0.0703125,-0.5498047
51,27.1875,1.6875,-0.01953125,-0.2138672,1.024902,0.2758789,0.0703125,-0.5498047
52.25,26.0625,-1.3125,-0.02978516,-0.1855469,1.011719,0.2841797,0.06542969,-0.5566406
52.6875,23.6875,-3.1875,-0.03662109,-0.1845703,1.009766,0.2841797,0.06542969,-0.5566406
53.125,21.125,-5.875,-0.05078125,-0.1899414,1.007813,0.2841797,0.06542969,-0.5566406
52.3125,19.8125,-8.8125,-0.05859375,-0.1879883,1.008789,0.2773438,0.05029297,-0.5498047
51.5625,19.5,-12.375,-0.05664063,-0.1796875,1.024902,0.2773438,0.05029297,-0.5498047
51.125,18,-16.4375,-0.05566406,-0.171875,1.019531,0.2773438,0.05029297,-0.5498047
50.8125,16.0625,-19.875,-0.06054688,-0.1508789,1.010742,0.2773438,0.05029297,-0.5498047
51,16.3125,-22.4375,-0.05761719,-0.1435547,1.023926,0.2832031,0.05126953,-0.5522461
51.25,13.625,-24.375,-0.05664063,-0.1235352,1.006836,0.2832031,0.05126953,-0.5522461
51.0625,11.6875,-25.4375,-0.05566406,-0.1015625,0.987793,0.2832031,0.05126953,-0.5522461
50.5,10.6875,-27.1875,-0.04980469,-0.08886719,0.9829102,0.2773438,0.046875,-0.5498047
49.6875,9.25,-28.3125,-0.02978516,-0.07275391,0.9716797,0.2773438,0.046875,-0.5498047
49.375,6.4375,-28.5,-0.02978516,-0.07763672,0.9555664,0.2773438,0.046875,-0.5498047
49.4375,5.9375,-27.6875,-0.03076172,-0.09472656,0.9609375,0.2900391,0.03857422,-0.5537109
50,2.9375,-27.625,-0.03564453,-0.07958984,0.9628906,0.2900391,0.03857422,-0.5537109
50.8125,2.625,-27.4375,-0.03759766,-0.05957031,0.9975586,0.2900391,0.03857422,-0.5537109
52.4375,2.8125,-28.25,-0.01953125,-0.05957031,0.987793,0.2900391,0.03857422,-0.5537109
54.6875,1.6875,-29,-0.02294922,-0.07568359,0.9916992,0.2900391,0.03857422,-0.5537109
56.4375,2,-29.0625,-0.009765625,-0.1176758,1.003906,0.2900391,0.03857422,-0.5537109
57.6875,3.9375,-29.75,-0.002929688,-0.1269531,1,0.2900391,0.03857422,-0.5537109
59.1875,4.4375,-28.4375,0.01074219,-0.1518555,0.9946289,0.2851563,0.03271484,-0.5424805
59.4375,7.25,-28.1875,0.01464844,-0.1508789,1.005859,0.2851563,0.03271484,-0.5424805
60.75,9.0625,-28.3125,0.01464844,-0.1459961,1.003906,0.2851563,0.03271484,-0.5424805
62.125,10.75,-28.3125,0.02197266,-0.1435547,1.012695,0.2783203,0.03076172,-0.5507813
64.375,10.5,-27.625,0.01953125,-0.140625,1.006836,0.2783203,0.03076172,-0.5507813
66.875,11.8125,-26.8125,0.01855469,-0.1616211,1.020996,0.2783203,0.03076172,-0.5507813
69.625,13.25,-25.0625,0.03759766,-0.1606445,0.9799805,0.2783203,0.03076172,-0.5507813
70.5,14.0625,-22.1875,0.02490234,-0.159668,0.980957,0.2783203,0.03076172,-0.5507813
72.3125,13.8125,-18.875,0.06396484,-0.1445313,0.987793,0.2783203,0.03076172,-0.5507813
76.6875,10.75,-19.625,-0.05859375,-0.1108398,1.089844,0.2783203,0.03076172,-0.5507813
79.0625,21,-16.8125,-0.02294922,-0.1318359,1.063965,0.2807617,0.02001953,-0.5581055
80.6875,19.25,-15.125,-0.03662109,-0.1166992,1.006836,0.2807617,0.02001953,-0.5581055
86.125,21.0625,-13.5625,-0.07275391,-0.1357422,1.058594,0.2807617,0.02001953,-0.5581055
83.125,23.5,-13.25,-0.05371094,-0.1337891,1.05957,0.2807617,0.01318359,-0.5566406
86.5625,27.1875,-17.4375,-0.015625,-0.08789063,1.083984,0.2807617,0.01318359,-0.5566406
88.1875,32.1875,-23.4375,-0.01464844,-0.06054688,1.071777,0.2807617,0.01318359,-0.5566406
88,33.25,-28.75,-0.02392578,-0.06054688,1.052734,0.2817383,-0.0004882813,-0.5537109
88.875,30.875,-32.3125,-0.03857422,-0.03564453,1.036621,0.2817383,-0.0004882813,-0.5537109
89.4375,31.0625,-35.75,-0.03271484,-0.015625,1.020996,0.2817383,-0.0004882813,-0.5537109
94.4375,28.75,-39.875,-0.02587891,-0.001953125,1.019531,0.2817383,-0.0004882813,-0.5537109
95.875,27.5,-45.375,-0.006835938,0.02392578,1.001953,0.2924805,-0.00390625,-0.5664063
99.125,26,-50.625,-0.01074219,0.03564453,1.008789,0.2924805,-0.00390625,-0.5664063
103.0625,24,-54.5,-0.015625,0.04882813,0.9946289,0.2924805,-0.00390625,-0.5664063
106.0625,21.125,-59.25,-0.04492188,0.04199219,0.9946289,0.293457,-0.01757813,-0.5566406
110,18.5,-62.875,-0.04052734,0.04589844,0.9697266,0.293457,-0.01757813,-0.5566406
112.4375,13.8125,-66.6875,-0.01660156,0.04882813,0.9726563,0.293457,-0.01757813,-0.5566406
118.6875,9.4375,-69.4375,-0.02490234,0.03466797,0.9638672,0.2944336,-0.0234375,-0.5595703
122.625,5.25,-70.8125,-0.05078125,0.02685547,0.9799805,0.2944336,-0.0234375,-0.5595703
124.9375,1.5,-70.0625,-0.07275391,-0.01171875,1.024902,0.2944336,-0.0234375,-0.5595703
127.125,-1.3125,-66.1875,-0.05761719,-0.07275391,1.032715,0.2944336,-0.0234375,-0.5595703
131.0625,-4.5625,-58.1875,-0.04199219,-0.07666016,1.009766,0.2900391,-0.03417969,-0.546875
137.375,-10.25,-51.5625,-0.02197266,-0.06787109,0.9785156,0.2900391,-0.03417969,-0.546875
143.875,-13.875,-45,-0.03076172,-0.03759766,0.987793,0.2900391,-0.03417969,-0.546875
148.1875,-15.5625,-40.4375,-0.04882813,-0.01757813,1.042969,0.3037109,-0.05810547,-0.5507813
151.875,-15.6875,-38.75,-0.02197266,0.03662109,1.078613,0.3037109,-0.05810547,-0.5507813
156,-13.9375,-39.375,-0.008789063,0.05371094,1.063965,0.3037109,-0.05810547,-0.5507813
161.0625,-13,-39.9375,-0.02880859,0.04980469,1.055664,0.2924805,-0.06201172,-0.5551758
165.8125,-13.3125,-39,-0.01953125,0.03955078,1.020996,0.2924805,-0.06201172,-0.5551758
168.375,-13.8125,-36.3125,-0.04052734,0.03759766,1.051758,0.2924805,-0.06201172,-0.5551758
169.125,-14,-34.625,-0.05859375,0.04394531,1.060547,0.2924805,-0.06201172,-0.5551758
167.375,-10.875,-31.5,-0.07861328,0.03369141,1.075684,0.2924805,-0.06201172,-0.5551758
165.9375,-9.9375,-27.875,-0.08789063,0.0546875,1.087891,0.2924805,-0.06201172,-0.5551758
163.625,-8.4375,-24.375,-0.09472656,0.06494141,1.072754,0.2924805,-0.06201172,-0.5551758
160.625,-8.0625,-22.6875,-0.08251953,0.1025391,1.035645,0.293457,-0.09326172,-0.5400391
157.0625,-8.625,-21.0625,-0.07373047,0.1518555,1.011719,0.293457,-0.09326172,-0.5400391
152.0625,-10.5,-21.5,-0.07373047,0.1689453,1.000977,0.293457,-0.09326172,-0.5400391
147.0625,-10.3125,-22.75,-0.08691406,0.190918,1.006836,0.293457,-0.109375,-0.5551758
141.0625,-11.4375,-25.0625,-0.05566406,0.2998047,1.023926,0.293457,-0.109375,-0.5551758
137.1875,-12.125,-29.75,-0.05371094,0.2978516,0.9726563,0.293457,-0.109375,-0.5551758
136.4375,-17.625,-32.8125,-0.03564453,0.2836914,0.96875,0.2958984,-0.1176758,-0.5385742
136,-21.5,-34.3125,-0.03271484,0.2597656,0.987793,0.2958984,-0.1176758,-0.5385742
134.375,-25.0625,-34.1875,-0.03955078,0.2695313,0.987793,0.2958984,-0.1176758,-0.5385742
132.125,-28.625,-36.125,-0.01269531,0.3115234,0.9658203,0.2958984,-0.1176758,-0.5385742
130.0625,-31.875,-38.5625,-0.015625,0.3115234,0.9697266,0.2807617,-0.1293945,-0.5327148
127.5625,-35.5625,-40.8125,-0.01269531,0.3076172,0.9458008,0.2807617,-0.1293945,-0.5327148
124.875,-38.9375,-41.75,0.0078125,0.2988281,0.9296875,0.2807617,-0.1293945,-0.5327148
122.0625,-42.4375,-42.75,0.0009765625,0.3085938,0.9248047,0.2832031,-0.1362305,-0.5258789
118.875,-45.625,-45.5625,0.01953125,0.3579102,0.9428711,0.2832031,-0.1362305,-0.5258789
115.1875,-46.625,-50.6875,0.03076172,0.3447266,0.9887695,0.2832031,-0.1362305,-0.5258789
113.3125,-47.1875,-54.375,0.03955078,0.3359375,0.987793,0.2841797,-0.1479492,-0.5273438
110.75,-48.0625,-57,0.05371094,0.315918,0.9926758,0.2841797,-0.1479492,-0.5273438
108.75,-45.5,-59,0.05078125,0.3168945,1.001953,0.2841797,-0.1479492,-0.5273438
105.625,-43.9375,-60.3125,0.03369141,0.3188477,1.026855,0.2841797,-0.1479492,-0.5273438
102.625,-41.875,-61.0625,0.008789063,0.3359375,1.019531,0.2817383,-0.168457,-0.5214844
99.5,-39.6875,-61.8125,0.005859375,0.3359375,1.019531,0.2817383,-0.168457,-0.5214844
97.5625,-36.5,-61.375,-0.01367188,0.3227539,0.9975586,0.2817383,-0.168457,-0.5214844
98.375,-36.8125,-60.5625,-0.02587891,0.3447266,0.9619141,0.2807617,-0.1630859,-0.5229492
99.5,-37.4375,-58.5625,-0.04199219,0.3828125,0.9399414,0.2807617,-0.1630859,-0.5229492
102.5,-38.25,-53.25,-0.03857422,0.3779297,0.9467773,0.2807617,-0.1630859,-0.5229492
105.6875,-37.5,-46.5625,-0.05664063,0.3388672,0.9555664,0.2758789,-0.1757813,-0.5092773
108.125,-35.1875,-40.5625,-0.04980469,0.3676758,0.9765625,0.2758789,-0.1757813,-0.5092773
110.6875,-33.5625,-34,-0.04394531,0.3837891,0.9799805,0.2758789,-0.1757813,-0.5092773
114.1875,-31.1875,-30.75,-0.01660156,0.4365234,0.9736328,0.2758789,-0.1757813,-0.5092773
117.0625,-28.0625,-29.4375,-0.01367188,0.4399414,0.9306641,0.2758789,-0.1757813,-0.5092773
118.75,-25.9375,-29.625,0,0.4848633,0.9116211,0.2758789,-0.1757813,-0.5092773
120.25,-25,-31,0.01367188,0.5019531,0.8916016,0.2758789,-0.1757813,-0.5092773
120,-24.5,-31.3125,0.01660156,0.4936523,0.8725586,0.2783203,-0.1987305,-0.4995117
118.9375,-23.6875,-32.1875,0.04052734,0.4736328,0.8549805,0.2783203,-0.1987305,-0.4995117
115.5625,-24.375,-34.6875,0.04785156,0.487793,0.8427734,0.2783203,-0.1987305,-0.4995117
112.25,-23.9375,-37.9375,0.04492188,0.4946289,0.8608398,0.2773438,-0.1977539,-0.4995117
106.125,-22.375,-41.5,0.03466797,0.4775391,0.8857422,0.2773438,-0.1977539,-0.4995117
99.25,-20.875,-43,0.02392578,0.4897461,0.8979492,0.2773438,-0.1977539,-0.4995117
89.4375,-20.1875,-42.8125,0.009765625,0.4946289,0.8925781,0.2758789,-0.2163086,-0.4926758
85.5625,-22.625,-44,0.01953125,0.4936523,0.8325195,0.2758789,-0.2163086,-0.4926758
84.4375,-27.6875,-45.0625,0.002929688,0.4946289,0.8427734,0.2758789,-0.2163086,-0.4926758
78.75,-32.25,-46.5625,-0.0009765625,0.5029297,0.8466797,0.2758789,-0.2163086,-0.4926758
77.625,-35.875,-49,0.002929688,0.5058594,0.8686523,0.2749023,-0.2246094,-0.4995117
79.4375,-40.9375,-51.0625,0.005859375,0.5048828,0.8325195,0.2749023,-0.2246094,-0.4995117
83.125,-46.25,-55.4375,0.02783203,0.5366211,0.815918,0.2749023,-0.2246094,-0.4995117
85.3125,-50.3125,-59.625,-0.004882813,0.5649414,0.8139648,0.269043,-0.2265625,-0.4853516
88.8125,-53.875,-60.25,-0.005859375,0.527832,0.8388672,0.269043,-0.2265625,-0.4853516
87.8125,-53.3125,-59.3125,-0.05566406,0.5327148,0.8398438,0.269043,-0.2265625,-0.4853516
87.9375,-53.4375,-57,-0.07568359,0.5688477,0.8349609,0.2714844,-0.2280273,-0.4741211
88.375,-53.4375,-53.625,-0.09277344,0.5869141,0.7685547,0.2714844,-0.2280273,-0.4741211
98.3125,-56.375,-50.3125,-0.09570313,0.5976563,0.706543,0.2714844,-0.2280273,-0.4741211
108.4375,-61.3125,-46,-0.08789063,0.605957,0.7197266,0.2714844,-0.2280273,-0.4741211
116.9375,-62.3125,-39.9375,-0.08886719,0.5639648,0.7875977,0.269043,-0.2451172,-0.4868164
123.1875,-61.5,-33.875,-0.06494141,0.5576172,0.8037109,0.269043,-0.2451172,-0.4868164
129.8125,-57.3125,-30.3125,-0.04052734,0.6166992,0.8095703,0.269043,-0.2451172,-0.4868164
137.25,-53.4375,-29.75,-0.02783203,0.625,0.8168945,0.2714844,-0.2509766,-0.4716797
142.875,-48.5,-27.5625,0.002929688,0.6079102,0.7895508,0.2714844,-0.2509766,-0.4716797
146.875,-46.25,-26.5,0.01464844,0.5898438,0.8046875,0.2714844,-0.2509766,-0.4716797
146.75,-44.6875,-24.875,0.046875,0.5688477,0.8085938,0.262207,-0.2661133,-0.4575195
143.6875,-41.375,-23.5625,0.05273438,0.5688477,0.8276367,0.262207,-0.2661133,-0.4575195
138.75,-36.0625,-22.1875,0.07080078,0.5629883,0.8295898,0.262207,-0.2661133,-0.4575195
132,-31.25,-21.4375,0.08496094,0.5639648,0.8696289,0.262207,-0.2661133,-0.4575195
123.875,-27,-21.875,0.05566406,0.6005859,0.8349609,0.262207,-0.2661133,-0.4575195
119.25,-26.0625,-25.125,0.04980469,0.6655273,0.8115234,0.262207,-0.2661133,-0.4575195
117,-24.75,-27.3125,0.04785156,0.6708984,0.8188477,0.262207,-0.2661133,-0.4575195
115.5,-26.1875,-28.875,0.06494141,0.612793,0.7568359,0.2597656,-0.2802734,-0.440918
116,-27.5,-29.625,0.08154297,0.5859375,0.8515625,0.2597656,-0.2802734,-0.440918
112.75,-24.625,-30.25,0.09375,0.5986328,0.8857422,0.2597656,-0.2802734,-0.440918
108.25,-19.5,-33.625,0.07470703,0.6645508,0.9199219,0.2680664,-0.2954102,-0.440918
102.4375,-13.9375,-37.375,0.09179688,0.6899414,0.8945313,0.2680664,-0.2954102,-0.440918
98.625,-9.375,-39.3125,0.08154297,0.6635742,0.8466797,0.2680664,-0.2954102,-0.440918
92.6875,-6.5,-41.625,0.05859375,0.6767578,0.8095703,0.2680664,-0.2954102,-0.440918
84.75,-4.3125,-42.4375,0.03369141,0.7075195,0.737793,0.2680664,-0.2954102,-0.440918
80.5,-6.0625,-42.125,-0.02685547,0.7265625,0.690918,0.2680664,-0.2954102,-0.440918
72.6875,-8,-41.375,-0.03759766,0.7319336,0.659668,0.2680664,-0.2954102,-0.440918
66,-8.875,-40.0625,-0.06396484,0.7436523,0.6425781,0.2700195,-0.3056641,-0.418457
