Packet Number,Roll | Phi | X (degrees), Pitch | Theta | Y (degrees), Yaw | Psi | Z (degrees)
14113,2.226833,-6.777883,10.12374
14118,2.175197,-6.467865,10.14858
14123,2.112645,-6.189043,10.19789
14128,2.072156,-5.915224,10.22471
14133,2.044169,-5.618236,10.25842
14138,2.028531,-5.304543,10.28791
14144,2.062781,-4.974835,10.34013
14149,2.063351,-4.631586,10.39415
14154,2.049851,-4.310786,10.40296
14159,2.036858,-4.018335,10.42513
14164,2.047141,-3.661614,10.45839
14169,2.106437,-3.302704,10.51123
14174,2.179713,-3.029182,10.54885
14179,2.215933,-2.777078,10.59457
14184,2.22886,-2.508976,10.65489
14189,2.232344,-2.229939,10.73373
14194,2.253914,-1.993685,10.76549
14199,2.245193,-1.782735,10.79764
14204,2.233546,-1.56784,10.8229
14209,2.196571,-1.361023,10.84794
14214,2.126569,-1.207345,10.876
14219,2.028452,-1.089988,10.92471
14224,1.931699,-0.9940963,10.99373
14229,1.854972,-0.9104954,11.05876
14234,1.79395,-0.846193,11.141
14239,1.764662,-0.7813162,11.21913
14244,1.781375,-0.6789826,11.30866
14249,1.774566,-0.6023497,11.39411
14254,1.747545,-0.5546344,11.43709
14259,1.719326,-0.485147,11.44523
14264,1.69189,-0.3733546,11.44004
14269,1.646338,-0.2314768,11.42447
14274,1.577812,-0.07307202,11.39512
14279,1.522411,0.1120514,11.36943
14284,1.484344,0.2952369,11.3575
14289,1.45782,0.4524943,11.35943
14294,1.439415,0.5841873,11.37528
14299,1.442232,0.6821256,11.39045
14306,1.466715,0.7497622,11.40921
14311,1.50212,0.7843959,11.44852
14316,1.557442,0.8064358,11.49166
14321,1.626278,0.8235804,11.53102
14326,1.684114,0.8345838,11.5845
14331,1.74776,0.8344791,11.63055
14336,1.7964,0.8255605,11.66279
14341,1.813669,0.8198045,11.69449
14346,1.810344,0.8197011,11.7223
14351,1.773143,0.8299519,11.76466
14356,1.750051,0.842396,11.796
14361,1.744712,0.8567142,11.81741
14366,1.759428,0.8620043,11.83152
14371,1.800905,0.8541026,11.83902
14376,1.842099,0.8424829,11.86038
14381,1.904966,0.8041902,11.86716
14386,1.956402,0.7564372,11.88099
14391,2.010879,0.7048152,11.89435
14396,2.063408,0.6673398,11.91524
14401,2.110462,0.6442843,11.94676
14406,2.157972,0.6244901,11.98913
14411,2.218187,0.592889,12.024
14416,2.277745,0.5540947,12.06949
14421,2.330205,0.5163445,12.09717
14426,2.367111,0.4978011,12.12515
14431,2.395422,0.4978085,12.14999
14436,2.434792,0.5040138,12.15725
14441,2.460596,0.5154787,12.15065
14446,2.489381,0.5235554,12.12276
14451,2.49318,0.5271266,12.10199
14456,2.500737,0.5338773,12.07745
14461,2.505548,0.5479523,12.05307
14467,2.496166,0.5599504,12.03241
14472,2.479005,0.5657914,12.00773
14477,2.472255,0.5706828,11.97613
14482,2.460951,0.5653499,11.95124
14487,2.448151,0.5464832,11.90866
14492,2.432274,0.5312195,11.87659
14497,2.418824,0.5049276,11.85474
14502,2.420608,0.455962,11.83247
14507,2.425258,0.3994626,11.82086
14512,2.4376,0.3490486,11.81635
14517,2.455579,0.319293,11.80533
14522,2.459938,0.2944546,11.79401
14527,2.459215,0.2877258,11.78342
14532,2.470362,0.2939836,11.76619
14537,2.476268,0.3181969,11.75593
14542,2.477682,0.3327182,11.72841
14547,2.44879,0.3606555,11.71117
14552,2.411325,0.4068247,11.70506
14557,2.397767,0.4470845,11.69506
14562,2.394026,0.4790261,11.6992
14567,2.396264,0.4996792,11.71043
14572,2.38551,0.4969023,11.72773
14577,2.375363,0.466021,11.74096
14582,2.372268,0.4340651,11.77196
14587,2.395877,0.3891692,11.78539
14592,2.429196,0.3360823,11.80561
14597,2.462418,0.2832091,11.81501
14602,2.488675,0.2310525,11.82438
14607,2.51992,0.1924406,11.83439
14612,2.549058,0.1684078,11.83043
14617,2.568842,0.1558126,11.83017
14622,2.58168,0.1440958,11.82297
14628,2.584812,0.1405736,11.80898
14633,2.572268,0.156084,11.80199
14638,2.545885,0.1728712,11.80233
14643,2.494436,0.1851441,11.80599
14648,2.463134,0.188306,11.80949
14653,2.445743,0.1900302,11.81298
14658,2.434586,0.1840055,11.81979
14663,2.419948,0.1782684,11.83008
14668,2.394945,0.1734675,11.8477
14673,2.372986,0.1649099,11.86141
14678,2.357616,0.1520845,11.87852
14683,2.352322,0.1349148,11.88512
14688,2.354774,0.1239009,11.89569
14693,2.350556,0.1170213,11.90946
14698,2.321268,0.1057304,11.92312
14703,2.282494,0.07104062,11.92587
14708,2.230165,0.04121546,11.93222
14713,2.168133,0.01950773,11.93526
14718,2.120743,0.003368109,11.93495
14723,2.080658,-0.01014761,11.94167
14728,2.042397,-0.006208685,11.94522
14733,2.004131,-0.002328158,11.95225
14738,1.983587,0.003520618,11.94155
14743,1.969689,0.005095092,11.93462
14748,1.95613,0.009908015,11.94166
14753,1.941492,0.004407643,11.94156
14758,1.912567,-0.003231627,11.94839
14763,1.87631,-0.01373061,11.96213
14768,1.845966,-0.03538973,11.97607
14773,1.822137,-0.06135301,11.99653
14778,1.788479,-0.1143496,12.01348
14783,1.760607,-0.1784926,12.02991
14789,1.766812,-0.2530373,12.03223
14794,1.762199,-0.3300121,12.03802
14799,1.748996,-0.3884467,12.04064
14804,1.719137,-0.4380926,12.04348
14809,1.704731,-0.4750932,12.03255
14814,1.677885,-0.4967236,12.0219
14819,1.648987,-0.5041801,12.01845
14824,1.621117,-0.5012329,12.01824
14829,1.601349,-0.4886053,12.01851
14834,1.582332,-0.4689759,12.01538
14839,1.557437,-0.4382289,12.0159
14844,1.54301,-0.4084879,12.0094
14849,1.527798,-0.385839,12.01323
14854,1.521924,-0.3747195,12.01688
14859,1.543156,-0.3734371,12.01683
14864,1.553605,-0.3744888,12.0133
14869,1.553259,-0.3777663,11.99898
14874,1.539795,-0.3725996,11.9817
14879,1.515138,-0.3732388,11.96054
14884,1.479283,-0.3799867,11.95709
14889,1.453134,-0.3947845,11.95351
14894,1.436303,-0.4210498,11.94592
14899,1.436889,-0.4491938,11.94208
14904,1.436368,-0.4878135,11.9416
14909,1.4571,-0.5251995,11.94488
14914,1.488266,-0.5635709,11.94076
14919,1.51666,-0.5946652,11.94021
14924,1.53194,-0.6172157,11.92939
14929,1.533292,-0.6382439,11.91483
14934,1.550519,-0.6430604,11.87952
14939,1.562186,-0.6333237,11.85139
14944,1.56912,-0.6019706,11.82047
14951,1.573209,-0.56332,11.79279
14956,1.586682,-0.5360845,11.75795
14961,1.592049,-0.5187027,11.73346
14966,1.590054,-0.5041779,11.71592
14971,1.601679,-0.49453,11.69512
14976,1.607028,-0.4771425,11.67063
14981,1.595637,-0.4512766,11.66408
14986,1.577311,-0.4244976,11.64329
14991,1.552017,-0.397018,11.62253
14996,1.54103,-0.3673452,11.59129
15001,1.523775,-0.3301669,11.57097
15006,1.505377,-0.3035064,11.5571
15011,1.483175,-0.2800359,11.54702
15016,1.453972,-0.2559961,11.5474
15021,1.435539,-0.2294347,11.54046
15026,1.429986,-0.2148154,11.54065
15031,1.419911,-0.2104199,11.55152
15036,1.405269,-0.2160549,11.55843
15041,1.379826,-0.2241516,11.56883
15046,1.368331,-0.2335318,11.56873
15051,1.367661,-0.2403676,11.55822
15056,1.3666,-0.250671,11.54731
15061,1.350573,-0.270139,11.54711
15066,1.309463,-0.2943108,11.56468
15071,1.282602,-0.3163132,11.57494
15076,1.269258,-0.3433134,11.59556
15081,1.269904,-0.3716256,11.60603
15086,1.256903,-0.3952297,11.63401
15091,1.237267,-0.4145859,11.65822
15096,1.214537,-0.4301155,11.68285
15101,1.198417,-0.4497049,11.69662
15106,1.179242,-0.4653175,11.69653
15112,1.156927,-0.477129,11.69999
15117,1.144709,-0.4934536,11.69987
15122,1.132866,-0.5062668,11.69632
15127,1.107407,-0.5142738,11.70331
15132,1.061424,-0.5167398,11.71777
15137,1.014995,-0.5227416,11.74228
15142,0.9605023,-0.5385438,11.77754
15147,0.9085331,-0.564881,11.78453
15152,0.8638602,-0.5885207,11.79885
15157,0.8442266,-0.6076902,11.81272
15162,0.845822,-0.6255822,11.83034
15167,0.8655465,-0.6382517,11.84057
15172,0.8993657,-0.6491393,11.8824
15177,0.9489644,-0.6790167,11.89267
15182,1.01172,-0.7172849,11.90239
15187,1.065809,-0.7721639,11.90191
15192,1.090955,-0.8345524,11.90114
15197,1.102882,-0.8885654,11.90402
15202,1.131571,-0.9512521,11.89622
15207,1.173238,-1.025687,11.87424
15212,1.237486,-1.11995,11.84793
15217,1.324174,-1.237462,11.80746
15222,1.391177,-1.374186,11.7842
15227,1.425239,-1.521768,11.77848
15232,1.458099,-1.680043,11.78718
15237,1.509194,-1.829749,11.8057
15242,1.554145,-1.968545,11.83861
15247,1.585822,-2.098969,11.87178
15252,1.609043,-2.210701,11.89102
15257,1.616727,-2.30647,11.88988
15262,1.605967,-2.378969,11.87517
15267,1.597066,-2.433964,11.85683
15273,1.603466,-2.479923,11.82821
15278,1.642057,-2.521983,11.79161
15283,1.705443,-2.563121,11.75481
15288,1.759878,-2.589112,11.71455
15293,1.830269,-2.602239,11.64975
15298,1.897584,-2.611321,11.58123
15303,1.950802,-2.622303,11.50603
15308,1.979282,-2.631133,11.44918
15313,2.025216,-2.641523,11.38807
15318,2.071038,-2.648801,11.34824
15323,2.11241,-2.666227,11.30866
15328,2.149395,-2.690268,11.27567
15333,2.178463,-2.724132,11.24301
15338,2.182931,-2.755626,11.21759
15343,2.16377,-2.777876,11.19325
15348,2.129608,-2.773941,11.16596
15353,2.072787,-2.750118,11.13574
15358,2.00159,-2.696596,11.09244
15363,1.931284,-2.636016,11.03872
15368,1.873325,-2.55882,10.97067
15373,1.840042,-2.480612,10.90235
15378,1.80579,-2.406257,10.85833
15383,1.770339,-2.339295,10.83888
15388,1.736003,-2.293787,10.83646
15393,1.690714,-2.250984,10.84496
15398,1.643452,-2.229056,10.85317
15403,1.602098,-2.218265,10.86457
15408,1.570678,-2.215337,10.8687
15413,1.532176,-2.215104,10.86248
15418,1.483515,-2.210335,10.85619
15423,1.415833,-2.182853,10.85783
15428,1.352121,-2.148738,10.86608
15434,1.3068,-2.109241,10.86042
15439,1.275508,-2.070934,10.84716
15444,1.240561,-2.032467,10.84473
15449,1.190625,-2.003155,10.84592
15454,1.12574,-1.9829,10.84692
15459,1.06705,-1.973731,10.83758
15464,1.018781,-1.965496,10.82771
15469,0.9631789,-1.960179,10.82174
15474,0.9139448,-1.962465,10.81212
15479,0.8752007,-1.965663,10.7985
15484,0.8455518,-1.98386,10.78843
15489,0.8254783,-2.013388,10.77082
15494,0.7867936,-2.05193,10.76808
15499,0.7507209,-2.09775,10.77539
15504,0.7292321,-2.137916,10.78249
15509,0.7224131,-2.172481,10.78621
15514,0.7155068,-2.206994,10.7931
15519,0.7155634,-2.242162,10.79984
15524,0.6813161,-2.305769,10.80743
15529,0.6220409,-2.377379,10.79778
15534,0.5458351,-2.443856,10.78163
15539,0.4817874,-2.4973,10.74762
15544,0.4505137,-2.539786,10.7095
15549,0.4618925,-2.579214,10.66349
15554,0.5103251,-2.60432,10.59198
15559,0.5883561,-2.607711,10.54458
15564,0.6809791,-2.602006,10.51116
15569,0.806451,-2.623671,10.46603
15574,0.9427962,-2.642684,10.41715
15579,1.067358,-2.639354,10.35825
15584,1.166225,-2.609019,10.30022
15589,1.252727,-2.559814,10.23894
15596,1.325696,-2.505733,10.17111
15601,1.39504,-2.454633,10.09293
15606,1.457263,-2.402869,10.01847
15611,1.512217,-2.353864,9.940686
15616,1.569389,-2.319016,9.862713
15621,1.621511,-2.294708,9.816394
15626,1.676105,-2.281268,9.777159
15631,1.743703,-2.282645,9.723211
15636,1.818597,-2.284224,9.651387
15641,1.898144,-2.275342,9.565699
15646,1.985308,-2.263159,9.462499
15651,2.062035,-2.246784,9.37383
15656,2.128355,-2.226006,9.292149
15661,2.194413,-2.205452,9.224725
15666,2.252556,-2.19155,9.174776
15671,2.309916,-2.184762,9.135178
15676,2.35952,-2.18469,9.10982
15681,2.41311,-2.181042,9.070236
15686,2.448677,-2.176684,9.062675
15691,2.476921,-2.175469,9.062445
15696,2.502303,-2.166653,9.051414
15701,2.531268,-2.164574,9.01255
15706,2.571038,-2.159587,8.966292
15711,2.603558,-2.157514,8.92011
15716,2.632588,-2.155145,8.874002
15721,2.672011,-2.153779,8.834923
15726,2.714507,-2.156145,8.798915
15731,2.757009,-2.158634,8.766658
15736,2.795062,-2.168286,8.75524
15741,2.83472,-2.199431,8.757206
15746,2.870665,-2.237111,8.748863
15751,2.881248,-2.283397,8.744004
15757,2.892131,-2.322959,8.749764
15762,2.916939,-2.366977,8.748408
15767,2.948746,-2.408129,8.753668
15772,2.973148,-2.452574,8.769714
15777,3.004764,-2.497299,8.77511
15782,3.054494,-2.54249,8.748399
15787,3.12316,-2.581025,8.683021
15792,3.191594,-2.577132,8.611536
15797,3.241238,-2.540245,8.544636
15802,3.283448,-2.464088,8.472341
15807,3.33005,-2.37401,8.396661
15812,3.373413,-2.27365,8.338879
15817,3.413206,-2.173173,8.284987
15822,3.42792,-2.071711,8.25957
15827,3.420141,-1.986579,8.248039
15832,3.397033,-1.915156,8.261028
15837,3.376958,-1.850688,8.266502
15842,3.360978,-1.779561,8.272338
15847,3.358336,-1.716603,8.284695
15852,3.371427,-1.682296,8.278527
15857,3.405113,-1.656164,8.261361
15862,3.459661,-1.631621,8.247354
15867,3.521242,-1.607196,8.222544
15872,3.567914,-1.595859,8.201302
15877,3.616204,-1.560583,8.195015
15882,3.636566,-1.520097,8.199511
15887,3.649444,-1.48314,8.221459
15892,3.645606,-1.437537,8.229941
15897,3.640434,-1.363471,8.228868
15902,3.637742,-1.254278,8.221648
15907,3.624537,-1.095392,8.219587
15912,3.588082,-0.9669615,8.234429
15918,3.553875,-0.8535646,8.276625
15923,3.471267,-0.7302561,8.340299
15928,3.40857,-0.6257462,8.399895
15933,3.357867,-0.5500865,8.458476
15938,3.311447,-0.4639533,8.510035
15943,3.286695,-0.3715799,8.53372
15948,3.231238,-0.267973,8.613833
15953,3.187026,-0.2032087,8.675308
15958,3.151284,-0.166507,8.715016
15963,3.106647,-0.1535401,8.750318
15968,3.06477,-0.1514678,8.792553
15973,3.012661,-0.1454368,8.848859
15978,2.957061,-0.1391729,8.908656
15983,2.900898,-0.1399975,8.975241
15988,2.842053,-0.130198,9.049066
15993,2.778195,-0.09613996,9.155134
15998,2.691615,-0.03997898,9.300047
16003,2.600653,0.04452042,9.460028
16008,2.510071,0.1330734,9.605435
16013,2.44469,0.1847866,9.743279
16018,2.377628,0.2155387,9.891079
16023,2.31769,0.2454257,10.06004
16028,2.248117,0.2824941,10.2747
16033,2.132813,0.3505234,10.57779
16038,1.971834,0.446171,10.99661
16043,1.822556,0.540278,11.52096
16048,1.744076,0.6275626,12.10207
16053,1.746649,0.7107756,12.64873
16058,1.810461,0.801708,13.15424
16063,1.914818,0.8737847,13.62472
16068,2.018153,0.9504055,14.20864
16073,2.147025,0.9889246,14.91241
16079,2.252753,0.9989375,15.72185
16084,2.355278,0.9535688,16.60531
16089,2.509799,0.8555254,17.51718
16094,2.745738,0.7422288,18.40643
16099,3.08952,0.6687846,19.2268
16104,3.520401,0.6463116,20.03684
16109,4.020909,0.702491,20.90885
16114,4.542921,0.7922882,21.90585
16119,4.935365,0.931287,23.08838
16124,5.176371,1.097968,24.38121
16129,5.282649,1.280714,25.66125
16134,5.301426,1.505016,26.85565
16139,5.207139,1.81202,27.97826
16144,4.9809,2.161398,29.07594
16149,4.685937,2.517967,30.15823
16154,4.375151,2.880943,31.1954
16159,4.089167,3.242108,32.18641
16164,3.863251,3.5671,33.1768
16169,3.652559,3.815745,34.19487
16174,3.472174,4.006254,35.15908
16179,3.352978,4.182246,36.06461
16184,3.362363,4.352292,36.95009
16189,3.477369,4.531652,37.83134
16194,3.589573,4.744962,38.71746
16199,3.635641,5.055647,39.64891
16204,3.704114,5.466259,40.6818
16209,3.709369,5.882864,41.85265
16214,3.670848,6.199673,43.05403
16219,3.704696,6.507328,44.17013
16224,3.605353,7.046556,45.52327
16229,3.449832,7.791194,46.96002
16234,3.499402,8.431082,48.3643
16241,3.647241,8.912918,49.73806
16246,3.807714,9.228853,51.08562
16251,3.885978,9.40128,52.3051
16256,4.0002,9.375427,53.42999
16261,4.136973,9.179039,54.63361
16266,4.293682,8.805387,55.9804
16271,4.368024,8.377652,57.35056
16276,4.260583,7.989909,58.69789
16281,3.931519,7.615104,60.04382
16286,3.555501,7.157657,61.27938
16291,3.200614,6.653526,62.44235
16296,2.89104,6.189657,63.57517
16301,2.635255,5.809394,64.72851
16306,2.443269,5.47731,65.91285
16311,2.142101,5.185849,67.23244
16316,1.752906,4.979355,68.57201
16321,1.400252,4.637849,69.85236
16326,1.115689,4.255138,71.11356
16331,0.9155151,3.881191,72.37879
16336,0.7984403,3.565858,73.6051
16341,0.7682614,3.291449,74.7849
16346,0.780377,3.059583,75.89201
16351,0.7631027,2.914692,76.9921
16356,0.7076319,2.74134,78.14729
16361,0.7274126,2.462952,79.25997
16366,0.7127088,2.376751,80.22294
16371,0.6431184,2.223918,80.97036
16376,0.4850141,1.989187,81.6712
16381,0.2795242,1.70361,82.47307
16386,0.1084587,1.336456,83.37726
16391,-0.02360662,0.9693894,84.28747
16396,-0.1624559,0.6242905,85.17061
16402,-0.2990174,0.3510216,86.08381
16407,-0.4384043,0.2190013,87.11304
16412,-0.601602,0.1983828,88.21592
16417,-0.7629316,0.2231546,89.34566
16422,-0.8865651,0.351725,90.39294
16427,-0.9996885,0.5782153,91.36008
16432,-1.076568,0.8232526,92.32449
16437,-1.111749,1.100367,93.25429
16442,-1.102105,1.281901,94.12112
16447,-1.106994,1.295781,94.98721
16452,-1.083843,1.273709,95.85417
16457,-1.071165,1.284567,96.75838
16462,-1.061011,1.357924,97.71427
16467,-1.067361,1.485155,98.71985
16472,-1.059698,1.686536,99.77048
16477,-1.081658,1.846621,100.8515
16482,-1.100256,1.962584,101.9416
16487,-1.09914,2.061866,103.0108
16492,-1.072682,2.10015,104.0046
16497,-1.030595,2.092849,104.9157
16502,-0.9874527,1.994108,105.7554
16507,-0.9414827,1.863511,106.524
16512,-0.8768265,1.678207,107.1931
16517,-0.7844025,1.492527,107.8561
16522,-0.6965992,1.304015,108.5545
16527,-0.6405689,1.102115,109.2803
16532,-0.5761098,0.9200892,109.9864
16537,-0.522616,0.7866368,110.6811
16542,-0.5012654,0.7164201,111.4159
16547,-0.4962929,0.6566454,112.1689
16552,-0.5040911,0.5636986,112.8754
16557,-0.5058456,0.4461619,113.4918
16563,-0.4750501,0.3337559,114.0405
16568,-0.4076393,0.2202073,114.529
16573,-0.3141544,0.1024995,114.9747
16578,-0.2293751,-0.01676246,115.3932
16583,-0.1498261,-0.1559824,115.7659
16588,-0.07223549,-0.3005572,116.1114
16593,0.01233229,-0.4448822,116.4411
16598,0.1092009,-0.5775464,116.756
16603,0.2141579,-0.684857,117.063
16608,0.2890521,-0.7574907,117.3527
16613,0.3439299,-0.79749,117.6047
16618,0.387963,-0.819667,117.8334
16623,0.4429865,-0.8394862,118.0243
16628,0.5056065,-0.8508316,118.1539
16633,0.559658,-0.8674021,118.2224
16638,0.5803542,-0.8957781,118.2551
16643,0.5833072,-0.955141,118.25
16648,0.5731859,-1.026391,118.2293
16653,0.5685506,-1.106602,118.2008
16658,0.5769856,-1.174954,118.1907
16663,0.5848635,-1.235475,118.1777
16668,0.5759698,-1.281588,118.165
16673,0.5423529,-1.313948,118.1652
16678,0.5052911,-1.340258,118.153
16683,0.4838428,-1.344996,118.1406
16688,0.4765292,-1.333009,118.1503
16693,0.4699058,-1.32884,118.1534
16698,0.451535,-1.352137,118.1331
16703,0.4287082,-1.394516,118.0847
16708,0.4142752,-1.456585,117.9934
16713,0.4215593,-1.526222,117.8551
16718,0.4366049,-1.574899,117.7276
16724,0.4285582,-1.612923,117.6256
16729,0.4140632,-1.634348,117.5549
16734,0.3972376,-1.632484,117.5144
16739,0.3711171,-1.615756,117.4896
16744,0.3338841,-1.60152,117.4872
16749,0.285583,-1.589793,117.5053
16754,0.2210801,-1.591983,117.5296
16759,0.1647599,-1.6138,117.5322
16764,0.1284677,-1.648178,117.523
16769,0.115941,-1.700973,117.4949
16774,0.1118418,-1.773571,117.4349
16779,0.1090148,-1.853866,117.3407
16784,0.1117674,-1.922712,117.2387
16789,0.1342462,-1.963256,117.1344
16794,0.1664671,-1.973046,117.0445
16799,0.1895896,-1.955394,116.9811
16804,0.2068701,-1.928733,116.9371
16809,0.2229387,-1.894376,116.9243
16814,0.2360625,-1.882215,116.9211
16819,0.266306,-1.871771,116.9362
16824,0.306138,-1.863596,116.953
16829,0.3422282,-1.849547,116.9758
16834,0.3651302,-1.827164,116.993
16839,0.4021171,-1.800389,116.9895
16844,0.4482843,-1.768126,116.9715
16849,0.4908985,-1.729843,116.9458
16854,0.5375872,-1.684865,116.9219
16859,0.5709375,-1.631652,116.9013
16864,0.6015084,-1.567726,116.8982
16869,0.6426216,-1.501436,116.9136
16874,0.6895511,-1.443889,116.9026
16879,0.741098,-1.399973,116.8692
16886,0.7927713,-1.355944,116.8233
16891,0.8422038,-1.321431,116.7696
16896,0.879474,-1.306651,116.6955
16901,0.9238682,-1.316157,116.6007
16906,0.9748953,-1.329788,116.5118
16911,1.026081,-1.330908,116.4452
16916,1.05787,-1.32752,116.3885
16921,1.106241,-1.318031,116.3454
16926,1.154173,-1.288139,116.3092
16931,1.21908,-1.239549,116.2867
16936,1.299695,-1.177055,116.2836
16941,1.389989,-1.116813,116.2786
16946,1.48146,-1.051694,116.2689
16951,1.574329,-0.9691976,116.2662
16956,1.655043,-0.8736961,116.2621
16961,1.687853,-0.7873535,116.2601
16966,1.715453,-0.7125463,116.2611
16971,1.746392,-0.6562121,116.2569
16976,1.764357,-0.6119537,116.2449
16981,1.784857,-0.5785702,116.2405
16986,1.804177,-0.5500154,116.2379
16991,1.808705,-0.5306808,116.2333
16996,1.822517,-0.5259354,116.213
17001,1.868627,-0.5133831,116.1877
17006,1.919249,-0.4812768,116.1473
17011,1.976241,-0.4328716,116.1082
17016,2.010897,-0.3816411,116.0604
17021,2.045559,-0.3305002,116.0186
17026,2.077871,-0.28908,115.9833
17031,2.107991,-0.257396,115.9537
17036,2.15097,-0.2138699,115.9467
17041,2.185109,-0.1758722,115.9377
17047,2.208465,-0.1404089,115.9257
17052,2.21583,-0.0865364,115.9394
17057,2.189067,-0.03806813,115.9829
17062,2.147216,-0.01131803,116.0194
17067,2.109022,0.009261135,116.0702
17072,2.090857,0.01724798,116.1412
17077,2.076776,-0.0006625575,116.1894
17082,2.065196,-0.02898103,116.2189
17087,2.05327,-0.06913099,116.2056
17092,2.047278,-0.1053086,116.1768
17097,2.030239,-0.1237376,116.1513
17102,2.00167,-0.1370009,116.1277
17107,1.983892,-0.1480168,116.1227
17112,1.967206,-0.1542988,116.1227
17117,1.972759,-0.1634706,116.1381
17122,1.978257,-0.1729426,116.1709
17127,1.991479,-0.1817182,116.2056
17132,2.01738,-0.1907887,116.2335
17137,2.054116,-0.1967678,116.2315
17142,2.086747,-0.1765368,116.2367
17147,2.12428,-0.1573139,116.2351
17152,2.165836,-0.1311617,116.22
17157,2.193355,-0.08894537,116.2003
17162,2.198979,-0.06423211,116.1678
17167,2.201655,-0.04142247,116.1382
17172,2.212779,-0.02569703,116.1104
17177,2.229856,-0.006568178,116.0981
17182,2.249926,0.01410963,116.1015
17187,2.273644,0.02906552,116.094
17192,2.299252,0.04125182,116.0768
17197,2.329632,0.05213434,116.0693
17202,2.353721,0.04681711,116.0566
17208,2.378583,0.03339924,116.0593
17213,2.390778,0.02005627,116.0764
17218,2.391163,-0.0006522533,116.0916
17223,2.386688,-0.02018287,116.1038
17228,2.374767,-0.06024471,116.0874
17233,2.359972,-0.1018655,116.0565
17238,2.358112,-0.1313035,116.0277
17243,2.363284,-0.1524778,116.0117
17248,2.378481,-0.1637613,116.0192
17253,2.387015,-0.1712946,116.0424
17258,2.399917,-0.1924169,116.0594
17263,2.421776,-0.2077902,116.0668
17268,2.451797,-0.2099982,116.0823
17273,2.469249,-0.2115614,116.0852
17278,2.496649,-0.2027917,116.0901
17283,2.522299,-0.190918,116.0885
17288,2.534133,-0.1836204,116.0935
17293,2.533046,-0.1881594,116.0807
17298,2.533461,-0.2078138,116.0473
17303,2.527923,-0.231104,116.0108
17308,2.522504,-0.254259,115.9677
17313,2.526251,-0.2595642,115.9394
17318,2.535145,-0.2536531,115.9239
17323,2.553742,-0.2502714,115.9221
17328,2.590019,-0.2360791,115.935
17333,2.625558,-0.2144722,115.9636
17338,2.647362,-0.1974399,115.9969
17343,2.662905,-0.1966145,116.0251
17348,2.68291,-0.208666,116.017
17353,2.702953,-0.2206029,116.0041
17358,2.721922,-0.2370543,115.9784
17363,2.743496,-0.2640554,115.9447
17369,2.760304,-0.2900113,115.914
17374,2.771526,-0.3068032,115.8728
17379,2.784293,-0.3061304,115.8301
17384,2.798046,-0.3007806,115.7943
17389,2.8181,-0.2793746,115.7695
17394,2.848092,-0.2478745,115.7576
17399,2.888863,-0.2140267,115.7565
17404,2.924386,-0.1915187,115.7493
17409,2.952232,-0.169397,115.7275
17414,2.985562,-0.1559846,115.6996
17419,3.01862,-0.1549056,115.6618
17424,3.058747,-0.1455492,115.6349
17429,3.099803,-0.1314463,115.6119
17434,3.144708,-0.1232784,115.5898
17439,3.194083,-0.1283516,115.5518
17444,3.257189,-0.1287526,115.509
17449,3.321712,-0.1119106,115.4746
17454,3.362062,-0.08949912,115.4374
17459,3.399478,-0.06878716,115.3953
17464,3.431148,-0.03938436,115.3602
17469,3.461075,-0.007043588,115.3263
17474,3.485335,0.03364396,115.3101
17479,3.508968,0.04937693,115.2853
17484,3.549196,0.07098398,115.2783
17489,3.591119,0.07686115,115.2766
17494,3.622223,0.07961944,115.2893
17499,3.651549,0.08498389,115.3128
17504,3.672709,0.07688954,115.3378
17509,3.689375,0.08222037,115.371
17514,3.706888,0.08007881,115.3943
17519,3.72645,0.08735332,115.4246
17524,3.741321,0.09592804,115.4483
17531,3.747295,0.09915344,115.464
17536,3.755042,0.09894437,115.494
17541,3.753919,0.09355105,115.5113
17546,3.761503,0.08112087,115.5294
17551,3.776672,0.06974749,115.5387
17556,3.787497,0.07161281,115.5621
17561,3.79344,0.07466514,115.5826
17566,3.800445,0.08237503,115.6081
17571,3.81337,0.09338494,115.6463
17576,3.820481,0.1007303,115.6825
17581,3.834519,0.1165437,115.7209
17586,3.845641,0.1302291,115.767
17591,3.857914,0.1484617,115.821
17596,3.869158,0.1621944,115.8653
17601,3.88288,0.1653717,115.9032
17606,3.891885,0.1697173,115.9394
17611,3.894836,0.1701186,115.982
17616,3.90459,0.1662436,116.0305
17621,3.910192,0.1557941,116.0758
17626,3.924719,0.1506208,116.129
17631,3.949262,0.1557899,116.1827
17636,3.957623,0.1673379,116.2346
17641,3.959889,0.1752211,116.2854
17646,3.966698,0.1696182,116.3289
17651,3.976785,0.1783785,116.3749
17656,3.98087,0.1835488,116.4177
17661,3.980991,0.181864,116.4662
17666,3.987761,0.1760728,116.5147
17671,3.986276,0.1568111,116.5674
17676,3.99142,0.1334389,116.62
17681,3.992426,0.1034178,116.6724
17686,3.984392,0.06870732,116.7012
17692,3.979935,0.04839014,116.7317
17697,3.974639,0.03562813,116.769
17702,3.983138,0.02711417,116.8095
17707,3.995755,0.02523159,116.8503
17712,4.004623,0.02967252,116.8805
17717,4.023733,0.04507766,116.8918
17722,4.061829,0.07608685,116.9085
17727,4.098043,0.1106192,116.9098
17732,4.147533,0.1382623,116.873
17737,4.187386,0.1691535,116.8111
17742,4.20083,0.1973985,116.7161
